GlobalTimeMS,LocalTimeMS,realTimePosi_um,realTimeTorque_1000p
417,14749,9175529,
418,14750,9175528,
422,14751,9175527,
422,14751,9175527,
423,14752,9175527,
422,14753,9175526,
422,14753,9175525,
423,14754,9175525,
425,14756,9175523,
425,14756,9175523,
426,14757,9175523,
432,14758,9175522,
431,14759,9175520,
432,14760,9175520,
432,14760,9175520,
441,14761,9175519,
442,14762,9175519,
442,14762,9175519,
441,14763,9175519,
442,14764,9175518,
442,14764,9175518,
447,14766,9175517,
447,14767,9175516,
448,14768,9175515,
457,14769,9175515,
457,14769,9175515,
458,14770,9175515,
457,14771,9175514,
457,14771,9175514,
461,14772,9175513,
462,14773,9175512,
462,14773,9175512,
461,14774,9175511,
462,14775,9175511,
462,14775,9175511,
466,14776,9175511,
467,14777,9175510,
471,14778,9175509,
472,14779,9175509,
472,14779,9175509,
476,14780,9175508,
477,14781,9175507,
477,14782,9175507,
477,14782,9175507,
478,14783,9175506,
480,14785,9175506,
480,14785,9175505,
481,14786,9175505,
487,14787,9175505,
487,14787,9175504,
488,14788,9175504,
487,14789,9175503,
487,14789,9175503,
488,14790,9175503,
490,14792,9175502,
491,14793,9175501,
492,14794,9175501,
492,14794,9175501,
491,14795,9175500,
492,14796,9175500,
2,14797,9175499,
2,14797,9175499,
3,14798,9175499,
2,14799,9175499,
12,14801,9175497,
11,14802,9175496,
12,14803,9175496,
12,14803,9175496,
16,14804,9175495,
17,14805,9175495,
17,14805,9175495,
16,14806,9175495,
17,14807,9175495,
20,14810,9175493,
27,14811,9175492,
26,14812,9175491,
27,14813,9175491,
37,14816,9175490,
37,14816,9175490,
38,14817,9175489,
42,14818,9175488,
42,14820,9175487,
42,14820,9175487,
43,14821,9175487,
52,14822,9175487,
52,14822,9175487,
51,14823,9175486,
52,14824,9175486,
52,14824,9175485,
56,14825,9175485,
57,14826,9175484,
1757454528,0,1757454528,
57,14826,9175484,
56,14827,9175483,
57,14828,9175483,
57,14828,9175483,
59,14830,9175482,
60,14831,9175482,
67,14832,9175481,
67,14832,9175481,
68,14833,9175481,
67,14834,9175480,
67,14834,9175479,
72,14836,9175479,
72,14836,9175479,
71,14837,9175479,
82,14839,9175477,
82,14839,9175477,
83,14840,9175476,
85,14842,9175475,
85,14842,9175475,
86,14843,9175475,
87,14844,9175475,
87,14844,9175474,
86,14845,9175474,
87,14846,9175474,
87,14846,9175474,
89,14848,9175472,
90,14849,9175472,
90,14849,9175471,
96,14850,9175471,
97,14851,9175471,
96,14852,9175470,
97,14853,9175470,
107,14854,9175469,
107,14854,9175469,
108,14855,9175468,
107,14856,9175467,
107,14856,9175467,
108,14857,9175467,
112,14858,9175467,
112,14858,9175466,
113,14859,9175466,
112,14860,9175465,
112,14860,9175465,
113,14861,9175465,
122,14862,9175464,
122,14862,9175463,
123,14863,9175463,
122,14864,9175463,
122,14864,9175463,
123,14865,9175462,
127,14866,9175461,
127,14866,9175461,
128,14867,9175461,
127,14868,9175460,
127,14868,9175459,
137,14870,9175458,
136,14871,9175457,
137,14872,9175457,
137,14872,9175456,
141,14873,9175456,
142,14874,9175455,
142,14875,9175455,
142,14875,9175455,
143,14876,9175455,
147,14877,9175454,
147,14877,9175453,
147,14879,9175452,
147,14879,9175452,
148,14880,9175451,
150,14882,9175451,
150,14882,9175451,
151,14883,9175450,
157,14884,9175450,
157,14884,9175449,
158,14885,9175449,
157,14886,9175448,
157,14886,9175448,
158,14887,9175448,
167,14888,9175447,
167,14888,9175447,
168,14889,9175447,
167,14890,9175446,
167,14890,9175446,
168,14891,9175445,
170,14893,9175444,
170,14893,9175444,
171,14894,9175443,
172,14895,9175443,
172,14895,9175443,
173,14896,9175443,
174,14897,9175442,
175,14898,9175442,
181,14899,9175441,
182,14900,9175440,
181,14901,9175439,
182,14902,9175439,
186,14903,9175439,
187,14904,9175439,
187,14905,9175438,
197,14907,9175436,
1757454528,0,1757454528,
197,14907,9175436,
198,14908,9175436,
197,14909,9175435,
198,14910,9175435,
202,14911,9175434,
202,14911,9175434,
203,14912,9175434,
202,14913,9175433,
202,14913,9175433,
203,14914,9175433,
205,14916,9175432,
205,14916,9175432,
206,14917,9175431,
212,14918,9175431,
212,14918,9175431,
211,14919,9175431,
212,14920,9175431,
212,14920,9175430,
221,14921,9175430,
222,14922,9175429,
224,14924,9175429,
224,14924,9175429,
225,14925,9175428,
227,14926,9175427,
227,14926,9175427,
228,14927,9175427,
227,14928,9175427,
227,14928,9175427,
228,14929,9175427,
232,14930,9175426,
232,14930,9175426,
237,14932,9175425,
237,14932,9175424,
236,14933,9175423,
237,14934,9175423,
237,14934,9175423,
246,14935,9175423,
247,14936,9175423,
247,14936,9175422,
249,14938,9175421,
250,14939,9175421,
252,14940,9175420,
253,14941,9175420,
252,14942,9175419,
252,14942,9175419,
254,14944,9175418,
255,14945,9175418,
255,14945,9175418,
261,14946,9175417,
262,14947,9175416,
262,14947,9175416,
261,14948,9175415,
262,14949,9175415,
271,14950,9175415,
272,14951,9175414,
272,14952,9175413,
272,14952,9175413,
275,14955,9175412,
277,14957,9175411,
286,14958,9175410,
287,14959,9175409,
287,14959,9175409,
286,14960,9175408,
287,14961,9175408,
287,14961,9175407,
289,14963,9175407,
290,14964,9175407,
292,14965,9175406,
292,14965,9175405,
293,14966,9175405,
292,14967,9175404,
293,14968,9175403,
302,14969,9175403,
303,14970,9175402,
302,14971,9175401,
302,14971,9175401,
307,14973,9175400,
307,14973,9175399,
306,14974,9175399,
307,14975,9175399,
317,14976,9175397,
317,14976,9175397,
318,14977,9175397,
317,14978,9175396,
320,14981,9175394,
320,14981,9175394,
321,14982,9175392,
322,14983,9175392,
322,14983,9175392,
331,14984,9175391,
332,14985,9175390,
331,14986,9175389,
334,14989,9175388,
334,14989,9175387,
335,14990,9175387,
337,14991,9175386,
336,14992,9175385,
337,14993,9175385,
337,14993,9175384,
346,14994,9175383,
1757454528,0,1757454528,
347,14995,9175383,
347,14995,9175383,
346,14996,9175383,
347,14997,9175382,
347,14997,9175382,
351,14998,9175381,
352,14999,9175381,
352,14999,9175381,
362,15011,9175377,
362,15011,9175376,
361,15012,9175376,
362,15013,9175375,
361,15014,9175375,
362,15015,9175375,
367,15016,9175374,
368,15017,9175374,
367,15018,9175373,
367,15018,9175373,
376,15019,9175372,
377,15020,9175371,
377,15020,9175371,
376,15021,9175371,
377,15022,9175371,
377,15022,9175371,
382,15024,9175370,
382,15025,9175369,
382,15025,9175369,
383,15026,9175369,
385,15028,9175368,
385,15028,9175367,
386,15029,9175367,
392,15030,9175367,
392,15030,9175367,
393,15031,9175367,
392,15032,9175366,
393,15033,9175365,
402,15034,9175365,
402,15034,9175365,
403,15035,9175365,
402,15036,9175364,
402,15036,9175364,
403,15037,9175364,
407,15038,9175363,
408,15039,9175363,
407,15040,9175363,
408,15041,9175363,
417,15042,9175363,
417,15042,9175363,
418,15043,9175363,
417,15044,9175362,
417,15044,9175362,
418,15045,9175362,
422,15046,9175362,
422,15046,9175362,
423,15047,9175362,
422,15048,9175361,
431,15049,9175360,
432,15050,9175360,
432,15050,9175360,
434,15052,9175360,
435,15053,9175360,
435,15053,9175360,
436,15054,9175359,
436,15056,9175359,
437,15057,9175359,
439,15059,9175359,
439,15059,9175359,
440,15060,9175359,
447,15061,9175358,
447,15061,9175359,
447,15063,9175358,
450,15066,9175357,
457,15067,9175357,
457,15067,9175357,
458,15068,9175356,
462,15069,9175357,
462,15069,9175356,
463,15070,9175356,
462,15071,9175356,
462,15071,9175355,
463,15072,9175355,
465,15074,9175355,
465,15074,9175355,
471,15075,9175355,
472,15076,9175355,
472,15076,9175355,
471,15077,9175355,
472,15078,9175354,
481,15079,9175354,
482,15080,9175354,
482,15080,9175354,
481,15081,9175354,
488,15084,9175353,
490,15086,9175352,
490,15086,9175352,
491,15087,9175352,
497,15088,9175352,
496,15089,9175351,
1,15091,9175351,
2,15092,9175351,
1757454528,0,1757454528,
2,15092,9175351,
1,15093,9175351,
2,15094,9175351,
4,15096,9175351,
12,15098,9175349,
11,15099,9175349,
12,15100,9175349,
12,15100,9175349,
14,15102,9175349,
15,15103,9175349,
15,15103,9175348,
21,15104,9175348,
22,15105,9175348,
22,15105,9175348,
26,15106,9175347,
27,15107,9175347,
27,15108,9175347,
27,15108,9175347,
28,15109,9175347,
30,15111,9175346,
37,15113,9175346,
37,15114,9175345,
37,15114,9175346,
38,15115,9175345,
42,15116,9175345,
41,15117,9175344,
51,15119,9175344,
52,15120,9175343,
51,15121,9175343,
67,15123,9175343,
68,15124,9175343,
67,15125,9175342,
71,15126,9175342,
72,15127,9175342,
72,15127,9175342,
71,15128,9175341,
72,15129,9175341,
81,15130,9175341,
82,15131,9175340,
81,15132,9175340,
82,15133,9175340,
84,15135,9175339,
84,15135,9175339,
85,15136,9175339,
87,15137,9175339,
87,15137,9175339,
89,15139,9175339,
90,15140,9175339,
97,15142,9175338,
97,15143,9175338,
107,15145,9175337,
107,15145,9175336,
108,15146,9175336,
107,15147,9175336,
107,15147,9175336,
108,15148,9175336,
110,15150,9175335,
110,15150,9175335,
111,15151,9175335,
117,15152,9175335,
117,15152,9175335,
118,15153,9175335,
117,15154,9175335,
118,15155,9175334,
122,15156,9175334,
122,15156,9175334,
123,15157,9175333,
122,15158,9175333,
122,15158,9175333,
123,15159,9175333,
132,15160,9175333,
132,15160,9175332,
133,15161,9175332,
132,15162,9175332,
132,15162,9175331,
133,15163,9175331,
137,15164,9175331,
137,15164,9175331,
136,15165,9175331,
137,15166,9175331,
146,15167,9175330,
147,15168,9175330,
147,15168,9175330,
146,15169,9175329,
147,15170,9175329,
147,15170,9175329,
151,15171,9175328,
157,15175,9175327,
157,15175,9175327,
161,15176,9175327,
162,15177,9175327,
162,15177,9175326,
166,15178,9175326,
167,15179,9175326,
167,15179,9175325,
166,15180,9175325,
167,15181,9175324,
167,15181,9175324,
176,15182,9175324,
177,15183,9175323,
1757454528,0,1757454528,
177,15184,9175323,
177,15184,9175323,
178,15185,9175323,
180,15187,9175323,
182,15189,9175322,
183,15190,9175321,
187,15191,9175321,
188,15192,9175320,
192,15193,9175320,
192,15193,9175320,
193,15194,9175319,
195,15196,9175319,
195,15196,9175319,
196,15197,9175319,
197,15198,9175319,
197,15198,9175319,
198,15199,9175318,
200,15201,9175318,
200,15201,9175318,
201,15202,9175318,
207,15203,9175317,
206,15204,9175316,
216,15206,9175315,
217,15207,9175315,
217,15207,9175315,
216,15208,9175315,
217,15209,9175315,
222,15210,9175315,
222,15210,9175315,
222,15212,9175314,
222,15212,9175314,
223,15213,9175314,
232,15214,9175314,
232,15216,9175313,
234,15218,9175312,
235,15219,9175312,
237,15220,9175312,
237,15220,9175312,
238,15221,9175312,
237,15222,9175311,
237,15222,9175311,
238,15223,9175311,
247,15224,9175311,
247,15224,9175311,
248,15225,9175311,
247,15226,9175311,
249,15228,9175310,
250,15229,9175310,
250,15229,9175310,
256,15230,9175309,
257,15231,9175309,
257,15232,9175309,
257,15232,9175308,
258,15233,9175309,
262,15234,9175308,
262,15234,9175308,
261,15235,9175308,
262,15236,9175308,
262,15236,9175307,
264,15238,9175307,
265,15239,9175307,
265,15239,9175307,
271,15240,9175307,
281,15242,9175306,
282,15243,9175306,
282,15243,9175306,
281,15244,9175306,
284,15247,9175305,
284,15247,9175305,
287,15251,9175304,
287,15251,9175304,
291,15252,9175303,
292,15253,9175303,
292,15254,9175303,
293,15255,9175303,
302,15256,9175303,
302,15256,9175303,
303,15257,9175303,
302,15258,9175302,
302,15258,9175302,
306,15259,9175302,
307,15260,9175302,
307,15260,9175301,
316,15261,9175301,
317,15262,9175301,
316,15263,9175300,
317,15264,9175300,
317,15264,9175300,
319,15266,9175300,
320,15267,9175299,
321,15268,9175299,
322,15269,9175299,
322,15269,9175299,
321,15270,9175299,
322,15271,9175299,
322,15271,9175299,
331,15272,9175298,
332,15273,9175298,
332,15273,9175298,
331,15274,9175297,
1757454528,0,1757454528,
332,15275,9175297,
332,15275,9175297,
336,15276,9175296,
337,15277,9175296,
336,15278,9175296,
337,15279,9175296,
337,15279,9175295,
346,15280,9175295,
347,15281,9175295,
347,15281,9175295,
346,15282,9175295,
352,15284,9175294,
353,15285,9175293,
351,15286,9175293,
352,15287,9175293,
352,15287,9175293,
361,15288,9175292,
362,15290,9175292,
362,15290,9175291,
363,15291,9175291,
365,15293,9175291,
366,15294,9175291,
367,15295,9175291,
367,15295,9175290,
366,15296,9175290,
367,15297,9175290,
379,15301,9175288,
380,15302,9175288,
382,15303,9175287,
382,15303,9175287,
383,15304,9175287,
387,15305,9175287,
388,15306,9175287,
392,15307,9175287,
392,15307,9175286,
393,15308,9175286,
397,15309,9175286,
397,15309,9175286,
398,15310,9175286,
400,15312,9175285,
400,15312,9175285,
401,15313,9175285,
402,15314,9175284,
402,15314,9175283,
403,15315,9175284,
407,15316,9175283,
407,15316,9175283,
408,15317,9175283,
407,15318,9175283,
407,15318,9175283,
408,15319,9175283,
412,15320,9175282,
412,15320,9175282,
413,15321,9175282,
412,15322,9175282,
413,15323,9175281,
422,15324,9175281,
422,15324,9175280,
423,15325,9175280,
422,15326,9175280,
422,15326,9175280,
423,15327,9175280,
427,15328,9175279,
427,15328,9175279,
432,15330,9175279,
431,15331,9175279,
432,15332,9175278,
432,15332,9175278,
437,15334,9175277,
438,15336,9175277,
447,15337,9175276,
447,15337,9175276,
448,15338,9175276,
447,15339,9175275,
451,15340,9175275,
452,15341,9175275,
451,15342,9175275,
452,15343,9175275,
452,15343,9175275,
461,15344,9175274,
462,15345,9175274,
464,15347,9175273,
464,15347,9175273,
465,15348,9175273,
467,15349,9175273,
467,15349,9175272,
468,15350,9175272,
470,15352,9175272,
470,15352,9175272,
472,15354,9175271,
472,15354,9175271,
476,15355,9175271,
477,15357,9175271,
477,15357,9175271,
482,15359,9175270,
482,15359,9175270,
483,15360,9175270,
482,15361,9175269,
482,15361,9175270,
491,15362,9175269,
1757454528,0,1757454528,
491,15364,9175268,
492,15365,9175268,
492,15365,9175268,
1,15366,9175267,
2,15367,9175267,
2,15367,9175267,
1,15368,9175267,
2,15369,9175267,
4,15371,9175267,
4,15371,9175267,
5,15372,9175267,
7,15373,9175266,
7,15373,9175266,
8,15374,9175266,
7,15375,9175266,
7,15375,9175266,
8,15376,9175266,
9,15377,9175266,
10,15378,9175266,
10,15378,9175265,
16,15379,9175265,
17,15380,9175265,
16,15381,9175264,
17,15382,9175264,
17,15382,9175264,
26,15383,9175264,
27,15384,9175263,
27,15384,9175263,
26,15385,9175263,
37,15387,9175263,
37,15389,9175262,
37,15389,9175262,
41,15390,9175262,
42,15391,9175262,
41,15392,9175261,
42,15393,9175261,
42,15393,9175261,
51,15394,9175261,
52,15395,9175261,
52,15395,9175260,
51,15396,9175260,
52,15397,9175260,
57,15398,9175260,
57,15398,9175259,
58,15399,9175259,
57,15400,9175259,
59,15402,9175259,
60,15403,9175259,
60,15403,9175259,
66,15404,9175259,
67,15405,9175259,
72,15406,9175258,
72,15408,9175257,
82,15410,9175256,
82,15410,9175256,
81,15411,9175256,
82,15412,9175256,
84,15414,9175255,
84,15414,9175255,
87,15416,9175255,
87,15416,9175255,
91,15417,9175254,
92,15418,9175254,
96,15419,9175253,
97,15420,9175253,
97,15420,9175253,
96,15421,9175252,
97,15422,9175252,
102,15423,9175252,
102,15423,9175252,
103,15424,9175251,
102,15425,9175251,
112,15427,9175251,
112,15427,9175251,
111,15428,9175250,
112,15429,9175250,
122,15430,9175250,
122,15430,9175250,
123,15431,9175250,
122,15432,9175249,
126,15433,9175248,
127,15434,9175248,
127,15434,9175248,
126,15435,9175247,
127,15436,9175247,
131,15437,9175247,
132,15438,9175247,
136,15439,9175247,
137,15440,9175247,
137,15440,9175247,
136,15441,9175246,
137,15442,9175246,
137,15442,9175246,
146,15443,9175246,
147,15445,9175245,
148,15446,9175244,
152,15447,9175244,
152,15447,9175243,
153,15448,9175243,
152,15449,9175243,
1757454528,0,1757454528,
152,15449,9175243,
156,15450,9175243,
157,15451,9175242,
161,15452,9175242,
162,15453,9175242,
162,15453,9175242,
166,15454,9175241,
167,15455,9175241,
167,15456,9175240,
167,15456,9175240,
168,15457,9175240,
172,15458,9175240,
173,15459,9175240,
172,15460,9175239,
172,15460,9175239,
173,15461,9175239,
182,15462,9175239,
183,15463,9175239,
182,15464,9175239,
183,15465,9175238,
187,15466,9175238,
187,15466,9175238,
188,15467,9175238,
187,15468,9175237,
187,15468,9175237,
188,15469,9175237,
197,15470,9175237,
197,15470,9175236,
196,15471,9175236,
197,15472,9175236,
199,15474,9175235,
200,15475,9175235,
201,15476,9175235,
202,15477,9175235,
202,15477,9175235,
201,15478,9175234,
202,15479,9175234,
202,15479,9175234,
211,15480,9175234,
212,15481,9175233,
212,15481,9175233,
211,15482,9175233,
212,15483,9175232,
222,15484,9175232,
222,15484,9175232,
223,15485,9175232,
222,15486,9175231,
222,15486,9175231,
223,15487,9175231,
225,15489,9175231,
226,15490,9175231,
227,15491,9175231,
227,15491,9175231,
226,15492,9175230,
227,15493,9175230,
227,15493,9175230,
236,15494,9175230,
237,15495,9175229,
236,15496,9175229,
237,15497,9175228,
241,15498,9175228,
242,15499,9175228,
242,15499,9175228,
241,15500,9175227,
242,15501,9175227,
252,15502,9175227,
252,15504,9175227,
254,15506,9175226,
255,15507,9175226,
256,15508,9175226,
257,15509,9175225,
256,15510,9175225,
257,15511,9175224,
257,15511,9175225,
266,15512,9175224,
267,15513,9175224,
267,15513,9175224,
266,15514,9175224,
267,15515,9175224,
272,15516,9175223,
272,15516,9175223,
273,15517,9175223,
272,15518,9175223,
272,15518,9175223,
282,15520,9175222,
281,15521,9175222,
282,15522,9175222,
282,15522,9175222,
286,15523,9175221,
287,15524,9175221,
287,15525,9175221,
288,15526,9175221,
290,15528,9175220,
291,15529,9175220,
299,15532,9175219,
300,15533,9175219,
300,15533,9175219,
301,15534,9175219,
302,15536,9175219,
302,15536,9175219,
1757454528,0,1757454528,
303,15537,9175219,
312,15538,9175218,
313,15539,9175219,
312,15540,9175218,
312,15540,9175218,
314,15542,9175218,
315,15543,9175218,
316,15544,9175217,
317,15545,9175217,
317,15545,9175218,
316,15546,9175217,
327,15548,9175216,
330,15551,9175216,
331,15552,9175216,
332,15553,9175216,
332,15553,9175216,
333,15554,9175215,
337,15555,9175216,
338,15556,9175215,
342,15557,9175215,
342,15557,9175215,
342,15559,9175215,
344,15561,9175215,
344,15561,9175215,
345,15562,9175215,
352,15565,9175215,
356,15566,9175215,
357,15567,9175215,
357,15568,9175215,
357,15568,9175215,
358,15569,9175215,
367,15570,9175214,
367,15570,9175214,
368,15571,9175214,
367,15572,9175214,
367,15572,9175214,
371,15573,9175214,
372,15574,9175214,
372,15574,9175214,
371,15575,9175214,
372,15576,9175214,
372,15576,9175214,
381,15577,9175214,
382,15578,9175214,
382,15578,9175214,
381,15579,9175214,
382,15580,9175214,
387,15581,9175213,
387,15583,9175213,
392,15585,9175213,
392,15585,9175213,
391,15586,9175213,
402,15588,9175213,
403,15589,9175213,
402,15590,9175213,
402,15590,9175213,
411,15591,9175213,
412,15592,9175213,
412,15592,9175213,
414,15594,9175212,
415,15595,9175213,
415,15595,9175213,
416,15596,9175212,
417,15597,9175213,
417,15597,9175212,
416,15598,9175212,
417,15599,9175212,
427,15600,9175212,
427,15600,9175212,
428,15601,9175212,
427,15602,9175212,
427,15602,9175212,
428,15603,9175212,
430,15605,9175212,
430,15605,9175212,
431,15606,9175212,
432,15607,9175212,
432,15607,9175212,
432,15609,9175212,
434,15611,9175212,
435,15612,9175212,
442,15613,9175211,
442,15613,9175212,
443,15614,9175212,
442,15615,9175212,
442,15615,9175212,
443,15616,9175212,
452,15617,9175212,
452,15617,9175212,
453,15618,9175212,
452,15619,9175212,
452,15619,9175212,
453,15620,9175212,
457,15621,9175211,
457,15621,9175211,
458,15622,9175211,
457,15623,9175212,
457,15623,9175211,
458,15624,9175211,
460,15626,9175211,
1757454528,0,1757454528,
460,15626,9175211,
460,15626,9175211,
461,15627,9175211,
467,15628,9175212,
466,15629,9175211,
467,15630,9175212,
467,15630,9175211,
476,15631,9175211,
477,15632,9175211,
477,15632,9175211,
476,15633,9175211,
477,15634,9175211,
477,15634,9175211,
481,15635,9175211,
482,15636,9175211,
482,15637,9175211,
483,15638,9175211,
487,15639,9175211,
487,15639,9175211,
488,15640,9175211,
487,15641,9175211,
487,15641,9175211,
488,15642,9175211,
497,15643,9175211,
497,15643,9175211,
498,15644,9175211,
497,15645,9175211,
497,15645,9175211,
498,15646,9175211,
2,15647,9175211,
2,15647,9175211,
3,15648,9175211,
2,15649,9175211,
2,15649,9175211,
3,15650,9175211,
12,15651,9175211,
12,15653,9175211,
12,15653,9175211,
21,15654,9175211,
22,15655,9175211,
25,15658,9175211,
27,15659,9175211,
27,15659,9175211,
29,15661,9175211,
30,15662,9175211,
30,15662,9175211,
31,15663,9175211,
32,15664,9175211,
32,15664,9175211,
36,15665,9175211,
37,15666,9175211,
42,15667,9175211,
42,15667,9175211,
43,15668,9175211,
42,15669,9175211,
42,15669,9175211,
44,15671,9175211,
45,15672,9175211,
52,15673,9175211,
53,15674,9175211,
52,15675,9175211,
52,15675,9175211,
53,15676,9175211,
57,15677,9175211,
58,15678,9175211,
57,15679,9175211,
57,15679,9175211,
58,15680,9175211,
59,15681,9175211,
60,15682,9175211,
60,15682,9175211,
67,15684,9175211,
67,15684,9175211,
66,15685,9175211,
67,15686,9175211,
67,15686,9175211,
76,15687,9175211,
77,15689,9175211,
77,15689,9175211,
80,15692,9175211,
80,15692,9175211,
81,15693,9175211,
82,15694,9175211,
82,15694,9175211,
81,15695,9175211,
82,15696,9175211,
82,15696,9175211,
91,15697,9175211,
92,15698,9175211,
91,15699,9175211,
92,15700,9175211,
92,15700,9175211,
94,15702,9175211,
95,15703,9175211,
97,15704,9175211,
97,15706,9175211,
97,15706,9175211,
106,15707,9175211,
107,15709,9175211,
107,15709,9175211,
1757454528,0,1757454528,
108,15710,9175211,
117,15711,9175211,
117,15711,9175211,
118,15712,9175210,
117,15713,9175210,
117,15713,9175210,
118,15714,9175210,
122,15715,9175211,
122,15715,9175211,
123,15716,9175210,
122,15717,9175211,
122,15717,9175210,
123,15718,9175210,
132,15719,9175210,
132,15719,9175210,
133,15720,9175210,
132,15721,9175210,
136,15722,9175210,
137,15723,9175210,
137,15723,9175210,
136,15724,9175210,
137,15725,9175210,
147,15726,9175211,
147,15726,9175210,
148,15727,9175210,
147,15728,9175210,
147,15728,9175210,
148,15729,9175210,
152,15730,9175210,
152,15730,9175210,
151,15731,9175210,
152,15732,9175210,
152,15732,9175210,
156,15733,9175210,
157,15734,9175210,
157,15734,9175210,
161,15735,9175210,
162,15736,9175210,
162,15736,9175210,
161,15737,9175210,
162,15738,9175210,
162,15738,9175210,
171,15739,9175210,
172,15740,9175210,
172,15741,9175210,
172,15741,9175210,
173,15742,9175210,
175,15744,9175210,
175,15744,9175210,
176,15745,9175210,
177,15746,9175210,
176,15747,9175210,
177,15748,9175210,
187,15750,9175210,
187,15751,9175210,
188,15752,9175210,
192,15753,9175210,
193,15754,9175210,
192,15755,9175210,
192,15755,9175210,
202,15757,9175210,
201,15758,9175210,
202,15759,9175210,
202,15759,9175210,
206,15760,9175210,
207,15761,9175210,
207,15761,9175210,
206,15762,9175210,
212,15764,9175210,
212,15764,9175210,
213,15765,9175209,
212,15766,9175209,
212,15766,9175210,
222,15768,9175210,
222,15768,9175210,
223,15769,9175210,
227,15770,9175210,
227,15770,9175210,
228,15771,9175210,
227,15772,9175210,
228,15773,9175210,
229,15774,9175210,
230,15775,9175210,
231,15776,9175210,
232,15777,9175209,
232,15777,9175210,
242,15781,9175210,
241,15782,9175210,
242,15783,9175210,
242,15783,9175210,
246,15784,9175209,
246,15786,9175209,
247,15787,9175210,
247,15787,9175210,
256,15788,9175209,
257,15789,9175209,
257,15789,9175209,
259,15791,9175209,
260,15792,9175209,
260,15792,9175209,
1757454528,0,1757454528,
261,15793,9175209,
262,15794,9175209,
262,15794,9175209,
261,15795,9175209,
262,15796,9175209,
271,15797,9175209,
271,15799,9175209,
272,15800,9175209,
276,15801,9175209,
277,15802,9175209,
277,15802,9175209,
276,15803,9175209,
277,15804,9175209,
279,15806,9175209,
279,15806,9175209,
280,15807,9175209,
287,15808,9175209,
287,15808,9175209,
288,15809,9175209,
292,15810,9175209,
292,15810,9175209,
293,15811,9175209,
292,15812,9175209,
293,15813,9175209,
295,15815,9175209,
296,15816,9175209,
302,15817,9175209,
302,15817,9175209,
303,15818,9175209,
302,15819,9175209,
303,15820,9175209,
307,15821,9175209,
307,15821,9175209,
308,15822,9175209,
307,15823,9175209,
317,15825,9175209,
317,15825,9175209,
316,15826,9175209,
317,15827,9175209,
321,15828,9175209,
321,15828,9175209,
322,15829,9175209,
322,15830,9175209,
322,15830,9175209,
323,15831,9175209,
332,15832,9175209,
332,15832,9175209,
333,15833,9175209,
332,15834,9175209,
336,15835,9175209,
337,15836,9175209,
337,15836,9175209,
336,15837,9175209,
337,15838,9175209,
337,15838,9175209,
346,15839,9175209,
347,15841,9175209,
348,15842,9175209,
350,15844,9175208,
351,15845,9175209,
352,15846,9175208,
352,15846,9175209,
353,15847,9175209,
357,15848,9175208,
356,15849,9175208,
357,15850,9175208,
359,15852,9175209,
360,15853,9175208,
367,15854,9175208,
367,15854,9175209,
368,15855,9175208,
372,15856,9175208,
372,15856,9175208,
371,15857,9175208,
372,15858,9175208,
372,15858,9175209,
376,15859,9175209,
377,15861,9175209,
377,15861,9175209,
378,15862,9175209,
387,15863,9175209,
387,15865,9175209,
388,15866,9175208,
392,15867,9175209,
392,15867,9175209,
393,15868,9175209,
392,15869,9175208,
392,15869,9175209,
393,15870,9175208,
395,15872,9175208,
395,15872,9175208,
401,15873,9175209,
402,15874,9175209,
402,15874,9175208,
411,15875,9175208,
412,15876,9175209,
411,15877,9175208,
412,15878,9175208,
414,15880,9175209,
414,15880,9175208,
1757454528,0,1757454528,
415,15881,9175208,
417,15882,9175209,
418,15883,9175209,
422,15884,9175209,
421,15885,9175208,
422,15886,9175208,
422,15886,9175208,
426,15887,9175208,
427,15888,9175208,
427,15889,9175208,
427,15889,9175208,
428,15890,9175208,
437,15891,9175208,
437,15891,9175208,
436,15892,9175208,
437,15893,9175208,
441,15894,9175208,
444,15897,9175208,
444,15897,9175208,
445,15898,9175208,
447,15899,9175208,
447,15899,9175209,
448,15900,9175208,
457,15903,9175208,
456,15904,9175208,
457,15905,9175208,
462,15906,9175208,
462,15906,9175209,
462,15908,9175208,
462,15908,9175208,
463,15909,9175208,
472,15910,9175208,
473,15911,9175208,
477,15912,9175208,
477,15912,9175208,
478,15913,9175208,
477,15914,9175208,
477,15914,9175208,
481,15915,9175208,
482,15916,9175208,
482,15916,9175208,
481,15917,9175208,
482,15918,9175208,
482,15918,9175208,
491,15919,9175208,
492,15920,9175208,
492,15921,9175208,
492,15921,9175208,
493,15922,9175208,
497,15923,9175208,
497,15923,9175208,
499,15925,9175208,
500,15926,9175208,
500,15926,9175208,
2,15928,9175208,
3,15930,9175208,
12,15931,9175208,
12,15931,9175208,
13,15932,9175208,
12,15933,9175208,
12,15933,9175208,
13,15934,9175208,
14,15935,9175208,
15,15936,9175208,
15,15936,9175208,
16,15937,9175208,
17,15938,9175208,
17,15938,9175208,
16,15939,9175208,
17,15940,9175208,
27,15941,9175208,
27,15943,9175208,
27,15943,9175208,
28,15944,9175208,
30,15946,9175208,
30,15946,9175208,
31,15947,9175208,
37,15948,9175208,
37,15948,9175208,
38,15949,9175208,
37,15950,9175208,
38,15951,9175208,
47,15952,9175208,
47,15952,9175208,
48,15953,9175208,
47,15954,9175208,
47,15954,9175208,
51,15955,9175208,
